,url
1642,https://www.goodreads.com//book/show/16045510-destiny-never-sleeps
1643,https://www.goodreads.com//book/show/18074810-the-channel
1644,https://www.goodreads.com//book/show/18138090-sceldrant-s-comet
1645,https://www.goodreads.com//book/show/17975206-seeds-of-corruption
1646,https://www.goodreads.com//book/show/17381278-the-show
1647,https://www.goodreads.com//book/show/18112788-mosarr
1648,https://www.goodreads.com//book/show/17984619-benjamin-mctish-and-the-door-through-the-grandfather-tree
1649,https://www.goodreads.com//book/show/18108899-precipice
1650,https://www.goodreads.com//book/show/17875919-broken-prince
1651,https://www.goodreads.com//book/show/18302503-a-revolta-dos-mestres
1652,https://www.goodreads.com//book/show/18270590-the-battle-for-brisingamen
1653,https://www.goodreads.com//book/show/17367700-nevermor
1654,https://www.goodreads.com//book/show/17731831-segolia
1655,https://www.goodreads.com//book/show/18341139-a-woman-scarred
1656,https://www.goodreads.com//book/show/15808673-assassin-s-gambit
1657,https://www.goodreads.com//book/show/16047719-the-wolf-lord
1658,https://www.goodreads.com//book/show/18437653-the-hobble-knobble-gobble-tree---a-middle-grade-fantasy
1659,https://www.goodreads.com//book/show/17240480-slumbering
1660,https://www.goodreads.com//book/show/17279085-rise-of-the-destroyer
1661,https://www.goodreads.com//book/show/17714772-the-cost-of-haven
1662,https://www.goodreads.com//book/show/18106337-stillwell
1663,https://www.goodreads.com//book/show/17922149-qualia
1664,https://www.goodreads.com//book/show/558003.A_Conspiracy_of_Wizards
1665,https://www.goodreads.com//book/show/18366092-path-of-power
1666,https://www.goodreads.com//book/show/18430440-end-of-the-beginning
1667,https://www.goodreads.com//book/show/18627949-the-erl-king-s-children
1668,https://www.goodreads.com//book/show/17250780-dawn-of-the-knight-i---xeltian-invitation
1669,https://www.goodreads.com//book/show/17465737-the-last-enchanter
1670,https://www.goodreads.com//book/show/18649732-fire-heart
1671,https://www.goodreads.com//book/show/14789333-where-the-deer-dwell
1672,https://www.goodreads.com//book/show/18881530-kings-of-the-red-shell
1673,https://www.goodreads.com//book/show/18744221-a-warrior-s-redemption
1674,https://www.goodreads.com//book/show/15821760-a-perception-of-dreams
1675,https://www.goodreads.com//book/show/18113151-the-witch-s-price
1676,https://www.goodreads.com//book/show/10985578-the-return-of-the-ancient-ones
1677,https://www.goodreads.com//book/show/17796199-blast-of-the-dragon-s-fury
1678,https://www.goodreads.com//book/show/18698039-the-pleasure-of-memory
1679,https://www.goodreads.com//book/show/18782556-a-flight-of-marewings
1680,https://www.goodreads.com//book/show/20633884-zein
1681,https://www.goodreads.com//book/show/19444043-black-jack
1682,https://www.goodreads.com//book/show/20256771-tolomay-s-world-the-splitting-of-the-trunk
1683,https://www.goodreads.com//book/show/19357503-r-e-m
1684,https://www.goodreads.com//book/show/13013592-the-wizard-of-oz-and-other-wonderful-books-of-oz
1685,https://www.goodreads.com//book/show/20411784-auvreria
1686,https://www.goodreads.com//book/show/21343669-call-off-the-search
1687,https://www.goodreads.com//book/show/17337942-steel-blood-fire
1688,https://www.goodreads.com//book/show/20534351-the-high-sorcerer-s-gift
1689,https://www.goodreads.com//book/show/17856259-the-vullens-curse
1690,https://www.goodreads.com//book/show/19358045-ann-marie-s-asylum
1691,https://www.goodreads.com//book/show/20625411-dragon-guardian
1692,https://www.goodreads.com//book/show/15773135-the-war-of-the-stolen-mother
1693,https://www.goodreads.com//book/show/17063691-island-of-fire
1694,https://www.goodreads.com//book/show/20408906-caitlin-goddess-of-peace
1695,https://www.goodreads.com//book/show/19207133-the-art-of-magic
1696,https://www.goodreads.com//book/show/19175100-the-eternal-war-box-set
1697,https://www.goodreads.com//book/show/20932870-wolf-moon
1698,https://www.goodreads.com//book/show/9393725-the-army-of-mab
1699,https://www.goodreads.com//book/show/21447909-salvation
1700,https://www.goodreads.com//book/show/18480654-darkwells
1701,https://www.goodreads.com//book/show/18459893-second-on-the-right
1702,https://www.goodreads.com//book/show/21474286-splintered
1703,https://www.goodreads.com//book/show/17572336-kendra-kandlestar-and-the-box-of-whispers
1704,https://www.goodreads.com//book/show/6316125-the-shifter
1705,https://www.goodreads.com//book/show/21803264-joinings
1706,https://www.goodreads.com//book/show/19494442-shadows-of-the-keeper
1707,https://www.goodreads.com//book/show/22009174-flight
1708,https://www.goodreads.com//book/show/1559985.Sheepfarmer_s_Daughter
1709,https://www.goodreads.com//book/show/17936156-the-spirit-of-imagination
1710,https://www.goodreads.com//book/show/7095092-sword-of-justice
1711,https://www.goodreads.com//book/show/21687329-roan
1712,https://www.goodreads.com//book/show/17900718-reborn
1713,https://www.goodreads.com//book/show/22105599-the-starblood-trilogy
1714,https://www.goodreads.com//book/show/21941497-the-ballad-of-the-broken-soldier
1715,https://www.goodreads.com//book/show/22236571-la-colonna-di-antanacara---avvento
1716,https://www.goodreads.com//book/show/18383197-the-leopard-vanguard
1717,https://www.goodreads.com//book/show/21878763-possession-of-my-soul
1718,https://www.goodreads.com//book/show/22821333-learning-to-kiss-in-the-snow
1719,https://www.goodreads.com//book/show/22328392-the-fate-of-vultures
1720,https://www.goodreads.com//book/show/17900556-in-siege-of-daylight
1721,https://www.goodreads.com//book/show/21824659-nomad
1722,https://www.goodreads.com//book/show/7378426-tome-of-the-undergates
1723,https://www.goodreads.com//book/show/21857830-fractured-dream
1724,https://www.goodreads.com//book/show/8249178-on-ris---a-d-diva-dos-deuses
1725,https://www.goodreads.com//book/show/18399575-the-firelord-s-crown
1726,https://www.goodreads.com//book/show/22605642-chandrea---the-return-of-the-avatar-queen
1727,https://www.goodreads.com//book/show/21899425-struggs
1728,https://www.goodreads.com//book/show/22756473-ladies-and-gentlemen-of-fantasy-2014
1729,https://www.goodreads.com//book/show/18138964-reign
1730,https://www.goodreads.com//book/show/22008448-the-last-pages
1731,https://www.goodreads.com//book/show/22884686-my-two-cents
1732,https://www.goodreads.com//book/show/19380557-azlander
1733,https://www.goodreads.com//book/show/22999130-legend-of-the-mystic-knights
1734,https://www.goodreads.com//book/show/19393215-the-fall-of-night-s-blood---part-3
1735,https://www.goodreads.com//book/show/22428704-aranya
1736,https://www.goodreads.com//book/show/22664583-in-your-dreams
1737,https://www.goodreads.com//book/show/23268276-strange-science-fiction-and-fantasy-omnibus
1738,https://www.goodreads.com//book/show/101552.Krispos_the_Emperor
1739,https://www.goodreads.com//book/show/23277659-the-falcon-s-eye
1740,https://www.goodreads.com//book/show/22694603-final-reverie
1741,https://www.goodreads.com//book/show/16292346-shield-of-the-palidine
1742,https://www.goodreads.com//book/show/23271747-age-of-the-seer
1743,https://www.goodreads.com//book/show/23324262-the-white-horseman
1744,https://www.goodreads.com//book/show/21176260-philistine
1745,https://www.goodreads.com//book/show/23236382-buan
1746,https://www.goodreads.com//book/show/23508588-the-parallel-place
1747,https://www.goodreads.com//book/show/18810126-crave
1748,https://www.goodreads.com//book/show/23400620-odes
1749,https://www.goodreads.com//book/show/23661075-the-watcher-s-keep
1750,https://www.goodreads.com//book/show/23629677-poems-of-varsian-lore
1751,https://www.goodreads.com//book/show/3012206-el-esp-ritu-del-mago
1752,https://www.goodreads.com//book/show/23345733-kingdom-beyond-the-rim
1753,https://www.goodreads.com//book/show/13211723-the-red-knight
1754,https://www.goodreads.com//book/show/23874411-first-contact
1755,https://www.goodreads.com//book/show/10560199-dragons-of-the-watch
1756,https://www.goodreads.com//book/show/24769748-the-brave-and-the-dead
1757,https://www.goodreads.com//book/show/21911479-the-vallyn
1758,https://www.goodreads.com//book/show/23718244-a-dance-of-dragons
1759,https://www.goodreads.com//book/show/23628241-leyendas-de-la-tierra-l-mite
1760,https://www.goodreads.com//book/show/24129803-fantasy-of-frost
1761,https://www.goodreads.com//book/show/24979344-gifted
1762,https://www.goodreads.com//book/show/25045416-the-shard
1763,https://www.goodreads.com//book/show/23668418-chronicles-of-the-nocturnal-forest
1764,https://www.goodreads.com//book/show/23270839-la-piedad-del-primero
1765,https://www.goodreads.com//book/show/24779487-iron-and-blood
1766,https://www.goodreads.com//book/show/22663390-remains
1767,https://www.goodreads.com//book/show/21481566-the-inheritance-trilogy
1768,https://www.goodreads.com//book/show/25357265-medieval-future
1769,https://www.goodreads.com//book/show/20935154-the-breath-of-aoles
1770,https://www.goodreads.com//book/show/23494408-a-tale-of-mist-and-shadow
1771,https://www.goodreads.com//book/show/23958748-stormcaller
1772,https://www.goodreads.com//book/show/25341640-a-whisper-in-the-shadows
1773,https://www.goodreads.com//book/show/25169466-the-unreals
1774,https://www.goodreads.com//book/show/24883366-sword
1775,https://www.goodreads.com//book/show/25135994-shadows-of-humanity
1776,https://www.goodreads.com//book/show/22907405-first-year
1777,https://www.goodreads.com//book/show/25738885-horn-of-the-kraken
1778,https://www.goodreads.com//book/show/25450286-ariah
1779,https://www.goodreads.com//book/show/11394624-spellmonger
1780,https://www.goodreads.com//book/show/25548237-the-dark-levy
1781,https://www.goodreads.com//book/show/22451703-ascension-of-the-whyte
1782,https://www.goodreads.com//book/show/25403931-waterstone
1783,https://www.goodreads.com//book/show/25801952-le-royaume-d-harcilor
1784,https://www.goodreads.com//book/show/26013342-the-meldling
1785,https://www.goodreads.com//book/show/25920829-the-guardians
1786,https://www.goodreads.com//book/show/26065589-kisah-dua-beradik
1787,https://www.goodreads.com//book/show/26125732-la-stagione-del-ritorno
1788,https://www.goodreads.com//book/show/25333852-crik
1789,https://www.goodreads.com//book/show/18813006-the-labyrinth-wall
1790,https://www.goodreads.com//book/show/25560427-the-awakening
1791,https://www.goodreads.com//book/show/26149912-the-soul-of-destruction
1792,https://www.goodreads.com//book/show/24662296-the-anti-god
1793,https://www.goodreads.com//book/show/18501670-primani
1794,https://www.goodreads.com//book/show/26153320-mantle
1795,https://www.goodreads.com//book/show/157985.Shahnameh
1796,https://www.goodreads.com//book/show/1813172.Prisoner_of_the_Horned_Helmet
1797,https://www.goodreads.com//book/show/22393674-unmasked
1798,https://www.goodreads.com//book/show/25324761-at-the-sharp-end-of-lightning
1799,https://www.goodreads.com//book/show/26166773-the-rise-of-nazil
1800,https://www.goodreads.com//book/show/25557058-moondance
1801,https://www.goodreads.com//book/show/11001625-stormwalkers
1802,https://www.goodreads.com//book/show/25178463-eye-of-the-hawk
1803,https://www.goodreads.com//book/show/11754293-the-legend-of-eli-monpress
1804,https://www.goodreads.com//book/show/22808417-the-keeper-of-edelyndia
1805,https://www.goodreads.com//book/show/26831034-atlantis
1806,https://www.goodreads.com//book/show/27793255-the-reborn-king
1807,https://www.goodreads.com//book/show/27663334-old-flames-and-heroes
1808,https://www.goodreads.com//book/show/27886071-of-light-and-darkness
1809,https://www.goodreads.com//book/show/21877358-paths-of-anguish
1810,https://www.goodreads.com//book/show/25249317-the-first-lie
1811,https://www.goodreads.com//book/show/25834523-the-rift
1812,https://www.goodreads.com//book/show/23161212-oracle-of-delphi
1813,https://www.goodreads.com//book/show/28364588-three-kings
1814,https://www.goodreads.com//book/show/25973595-sands
1815,https://www.goodreads.com//book/show/28319471-strike-of-lightning
1816,https://www.goodreads.com//book/show/26700902-the-treasure-of-gwenlais
1817,https://www.goodreads.com//book/show/23796630-second-cataclysm
1818,https://www.goodreads.com//book/show/28192941-the-ancient-castle
1819,https://www.goodreads.com//book/show/27319674-elpis
1820,https://www.goodreads.com//book/show/28670924-otherlife-dreams
1821,https://www.goodreads.com//book/show/25975141-dragon-of-legend
1822,https://www.goodreads.com//book/show/28957446-azaroth-sefalin
1823,https://www.goodreads.com//book/show/28591613-the-axe-and-the-throne
1824,https://www.goodreads.com//book/show/28277894-shobu-samurai-project-aryoku
1825,https://www.goodreads.com//book/show/29349011-the-treatise-of-wisdom-part-one
1826,https://www.goodreads.com//book/show/29497968-the-dragon-helm-of-tevya
1827,https://www.goodreads.com//book/show/22617388-enchantress
1828,https://www.goodreads.com//book/show/29629881-the-stone-of-truth
1829,https://www.goodreads.com//book/show/29635895-the-traversers-memoirs
1830,https://www.goodreads.com//book/show/13184993-jack
1831,https://www.goodreads.com//book/show/29595531-the-hunger
1832,https://www.goodreads.com//book/show/21942197-curse-of-the-seventh-sword
1833,https://www.goodreads.com//book/show/21285934-the-secret-of-the-sphinx
1834,https://www.goodreads.com//book/show/24623186-immortal-plague
1835,https://www.goodreads.com//book/show/57950.Swords_and_Deviltry
1836,https://www.goodreads.com//book/show/25841009-resistance
1837,https://www.goodreads.com//book/show/25763668-the-bow-of-destiny
1838,https://www.goodreads.com//book/show/30123569-eighteen-objects-of-power
1839,https://www.goodreads.com//book/show/28535390-for-the-empire-s-throne
1840,https://www.goodreads.com//book/show/30558257-unsouled
1841,https://www.goodreads.com//book/show/27206951-the-sage-the-swordsman-and-the-scholars
1842,https://www.goodreads.com//book/show/25079371-hollow-s-charge
1843,https://www.goodreads.com//book/show/29246230-bring
1844,https://www.goodreads.com//book/show/30346601-brainwalker
1845,https://www.goodreads.com//book/show/31407520-tale-of-leggue-brounswik
1846,https://www.goodreads.com//book/show/31302424-ghosts-of-perigord
1847,https://www.goodreads.com//book/show/30941513-the-forbidden-city
1848,https://www.goodreads.com//book/show/15781726-a-cast-of-stones
1849,https://www.goodreads.com//book/show/30304527-benjamin-ashwood
1850,https://www.goodreads.com//book/show/31163366-bearers-of-the-sacred-seven
1851,https://www.goodreads.com//book/show/30734741-after-the-ninth-mountain
1852,https://www.goodreads.com//book/show/32451853-sequence
1853,https://www.goodreads.com//book/show/25024487-the-untold-tale
1854,https://www.goodreads.com//book/show/32493170-black-sunrise
1855,https://www.goodreads.com//book/show/1011291.The_Oaken_Throne
1856,https://www.goodreads.com//book/show/32999268-timecrest
1857,https://www.goodreads.com//book/show/33114893-heredera
1858,https://www.goodreads.com//book/show/32731107-savage-blue
1859,https://www.goodreads.com//book/show/1720859.The_Walrus_And_The_Warwolf
1860,https://www.goodreads.com//book/show/32840777-the-white-tower
1861,https://www.goodreads.com//book/show/33289888-raiders-of-the-dawn
1862,https://www.goodreads.com//book/show/29223993-from-a-broken-land
1863,https://www.goodreads.com//book/show/33228838-the-council
1864,https://www.goodreads.com//book/show/33570856-the-chimes-in-the-tree
1865,https://www.goodreads.com//book/show/33133083-wings-of-justice
1866,https://www.goodreads.com//book/show/30221891-the-bones-of-the-past
1867,https://www.goodreads.com//book/show/21765614-lost-city
1868,https://www.goodreads.com//book/show/31702788-soleri
1869,https://www.goodreads.com//book/show/28813868-seed-of-scorn
1870,https://www.goodreads.com//book/show/29867202-the-mage-with-the-dragon-magic
1871,https://www.goodreads.com//book/show/34389793-the-swampling-king
1872,https://www.goodreads.com//book/show/30349383-gondell-s-quest---destiny
1873,https://www.goodreads.com//book/show/26047679-the-forbidden-wish
1874,https://www.goodreads.com//book/show/26201256-rune-of-the-apprentice
1875,https://www.goodreads.com//book/show/30623760-the-book-of-em
1876,https://www.goodreads.com//book/show/31239409-legacy-of-the-eldric
1877,https://www.goodreads.com//book/show/34428593-the-last-ditto
1878,https://www.goodreads.com//book/show/34586288-heroes-of-urowen
1879,https://www.goodreads.com//book/show/28293579-sign-of-the-guardian
1880,https://www.goodreads.com//book/show/34403860-sufficiently-advanced-magic
1881,https://www.goodreads.com//book/show/33644223-surrounded-by-flames
1882,https://www.goodreads.com//book/show/31922257-birthrights
1883,https://www.goodreads.com//book/show/35156378-exploits-of-a-war-party-from-seraph-ithil
1884,https://www.goodreads.com//book/show/28449231-unblemished
1885,https://www.goodreads.com//book/show/32793046-serafina-and-the-splintered-heart
1886,https://www.goodreads.com//book/show/34452234-fallen-from-grace
1887,https://www.goodreads.com//book/show/35400826-the-wrath-of-truth
1888,https://www.goodreads.com//book/show/21965842-procythian-reign
1889,https://www.goodreads.com//book/show/1626311.Die_Wasserweber
1890,https://www.goodreads.com//book/show/25990381-the-forged-prince
1891,https://www.goodreads.com//book/show/18918883-harbinger
1892,https://www.goodreads.com//book/show/23664877-feast-of-fates
1893,https://www.goodreads.com//book/show/36160867-child-of-creation
1894,https://www.goodreads.com//book/show/35892215-the-son-of-saint-death
1895,https://www.goodreads.com//book/show/34571302-the-eye-of-verishten
1896,https://www.goodreads.com//book/show/36298621-saliyum-drakarta
1897,https://www.goodreads.com//book/show/36145521-black-mirrors-of-the-soul
1898,https://www.goodreads.com//book/show/36332410-skysworn
1899,https://www.goodreads.com//book/show/29753421-devotion
1900,https://www.goodreads.com//book/show/29939048-roar
1901,https://www.goodreads.com//book/show/36434326-the-fall-of-the-rule
1902,https://www.goodreads.com//book/show/31145243-eraden-tales-and-the-sword-of-black-light
1903,https://www.goodreads.com//book/show/36316617-the-red-prince
1904,https://www.goodreads.com//book/show/36412777-claire-in-lunaria
1905,https://www.goodreads.com//book/show/30199925-dawn-of-the-magi
1906,https://www.goodreads.com//book/show/36949958-the-sacred-balance
1907,https://www.goodreads.com//book/show/35272885-the-salamander-s-smile
1908,https://www.goodreads.com//book/show/36675251-last-wynter---curse-of-crows-wood
1909,https://www.goodreads.com//book/show/36498092-the-book-of-iudex
1910,https://www.goodreads.com//book/show/25579639-az
1911,https://www.goodreads.com//book/show/5879789-lord-of-the-isles
1912,https://www.goodreads.com//book/show/35609410-the-rage-that-follows
1913,https://www.goodreads.com//book/show/35506358-kristian-s-war
1914,https://www.goodreads.com//book/show/38227140-djinn
1915,https://www.goodreads.com//book/show/35909975-vampire-mage
1916,https://www.goodreads.com//book/show/37751162-the-amazon-legacy
1917,https://www.goodreads.com//book/show/34008582-saving-leilaka
1918,https://www.goodreads.com//book/show/35064610-huntress
1919,https://www.goodreads.com//book/show/9892369-young-zwane
1920,https://www.goodreads.com//book/show/36676942-kertamen
1921,https://www.goodreads.com//book/show/36572537-filhos-da-degrada-o
1922,https://www.goodreads.com//book/show/35179967-medley-of-mayhem
1923,https://www.goodreads.com//book/show/38242136-a-middle-earth-traveler
1924,https://www.goodreads.com//book/show/34713953-path-of-a-novice
1925,https://www.goodreads.com//book/show/34878995-mark-of-truth
1926,https://www.goodreads.com//book/show/32922841-the-tribulations-of-august-barton
1927,https://www.goodreads.com//book/show/40006952-the-first-chronicle-of-hirem-bantazzar
1928,https://www.goodreads.com//book/show/39297652-the-legacy-of-king-jasteroth-vol-1
1929,https://www.goodreads.com//book/show/40411261-grassin
1930,https://www.goodreads.com//book/show/40505278-brother-bewildered
1931,https://www.goodreads.com//book/show/40919465-warp
1932,https://www.goodreads.com//book/show/40988046-stop-don-t-read-this-it-s-impossible
1933,https://www.goodreads.com//book/show/40797016-animus-vox
1934,https://www.goodreads.com//book/show/36504212-the-mountain-throne
1935,https://www.goodreads.com//book/show/139289.Sovereign_Ladies
1936,https://www.goodreads.com//book/show/33118833-stiger
1937,https://www.goodreads.com//book/show/40937505
1938,https://www.goodreads.com//book/show/31341685-the-goddess-prophecies
1939,https://www.goodreads.com//book/show/17620501-illuminati---the-book-of-life
1940,https://www.goodreads.com//book/show/39962976-dionna-s-warrior
1941,https://www.goodreads.com//book/show/13562515-the-awakening
1942,https://www.goodreads.com//book/show/38588436-sentinels
1943,https://www.goodreads.com//book/show/39934931-just-like-animals
1944,https://www.goodreads.com//book/show/33116557-the-great-action
1945,https://www.goodreads.com//book/show/35609015-ariella-s-escape
1946,https://www.goodreads.com//book/show/40197737-the-last-shieldmaiden
1947,https://www.goodreads.com//book/show/36621812-paragon
1948,https://www.goodreads.com//book/show/10419436-a-dragon-s-awakening
1949,https://www.goodreads.com//book/show/42514635-druidess
1950,https://www.goodreads.com//book/show/18912304-the-darwath-trilogy
1951,https://www.goodreads.com//book/show/42865537-crota
1952,https://www.goodreads.com//book/show/40529504-alone-in-the-light
1953,https://www.goodreads.com//book/show/42623193-sons-of-darkness
1954,https://www.goodreads.com//book/show/36263281-there-be-demons
1955,https://www.goodreads.com//book/show/43161830-the-red-lands
1956,https://www.goodreads.com//book/show/42063857-adventures-in-ayr
1957,https://www.goodreads.com//book/show/43265889-journey-to-osm
1958,https://www.goodreads.com//book/show/42933229-the-19th-bladesman
1959,https://www.goodreads.com//book/show/43313967-transit-to-zeiss
1960,https://www.goodreads.com//book/show/43322713-creation-i---tales-of-goodly-might
1961,https://www.goodreads.com//book/show/25581147-the-elven
1962,https://www.goodreads.com//book/show/41082193-the-whale-kingdom-quest
1963,https://www.goodreads.com//book/show/43177377-angels-of-perdition
1964,https://www.goodreads.com//book/show/43314929-guardian-of-the-sunshine-bride
1965,https://www.goodreads.com//book/show/43386087-broken
1966,https://www.goodreads.com//book/show/23310212-the-finisher
1967,https://www.goodreads.com//book/show/39733282-i-beauty
1968,https://www.goodreads.com//book/show/5107.The_Catcher_in_the_Rye
1969,https://www.goodreads.com//book/show/42863756-atlis
1970,https://www.goodreads.com//book/show/6186357-the-maze-runner
1971,https://www.goodreads.com//book/show/36331165-warden-s-will
1972,https://www.goodreads.com//book/show/34286.The_Merlin_Conspiracy
1973,https://www.goodreads.com//book/show/43537082-celina-eden
1974,https://www.goodreads.com//book/show/43669937-kissing-magic
1975,https://www.goodreads.com//book/show/39863237-the-ruin-of-kings
1976,https://www.goodreads.com//book/show/43813494-rise-of-rouhn
1977,https://www.goodreads.com//book/show/44007555-the-farmer-s-flail
1978,https://www.goodreads.com//book/show/38459780-the-books-of-earthsea
1979,https://www.goodreads.com//book/show/22297138-the-novice
1980,https://www.goodreads.com//book/show/42758915-lost-in-love
1981,https://www.goodreads.com//book/show/44591977-shattered-sword
1982,https://www.goodreads.com//book/show/42850976-the-orichalcum-rod
1983,https://www.goodreads.com//book/show/85866.Tales_of_Nev_r_on
1984,https://www.goodreads.com//book/show/42120181-legend
1985,https://www.goodreads.com//book/show/43546643-the-caged-kingdom
1986,https://www.goodreads.com//book/show/41733260-the-secret-of-the-zipacna-dragons
1987,https://www.goodreads.com//book/show/40212111-tree-of-ages
1988,https://www.goodreads.com//book/show/39724739-shardless
1989,https://www.goodreads.com//book/show/25917801-the-casquette-girls
1990,https://www.goodreads.com//book/show/45043734-the-age-of-reckoning
1991,https://www.goodreads.com//book/show/36532800
1992,https://www.goodreads.com//book/show/43088029-the-rise-of-magicks
1993,https://www.goodreads.com//book/show/46269564-captive-of-the-shadows
1994,https://www.goodreads.com//book/show/45022263-the-guardian-forest
1995,https://www.goodreads.com//book/show/46062865-malum
1996,https://www.goodreads.com//book/show/52129707-the-crimson-flame
1997,https://www.goodreads.com//book/show/52509868---4
1998,https://www.goodreads.com//book/show/44644767-the-year-god-s-daughter
1999,https://www.goodreads.com//book/show/145199.Siva
2000,https://www.goodreads.com//book/show/50896480-the-demon-tamer
2001,https://www.goodreads.com//book/show/17376902-wool-omnibus
2002,https://www.goodreads.com//book/show/35164507-the-evening-tide
2003,https://www.goodreads.com//book/show/41180912-unspoken
2004,https://www.goodreads.com//book/show/41715111-the-fall-of-the-phoenix
2005,https://www.goodreads.com//book/show/36519870-junkland
2006,https://www.goodreads.com//book/show/91989.Black_Powder_War
2007,https://www.goodreads.com//book/show/112750.Darkfever
2008,https://www.goodreads.com//book/show/45134223-las-cinco-razas
2009,https://www.goodreads.com//book/show/301082.Dead_Until_Dark
2010,https://www.goodreads.com//book/show/2325825.Inkdeath
2011,https://www.goodreads.com//book/show/52550082-the-vengeance-of-the-fallen
2012,https://www.goodreads.com//book/show/46038531-dead-god-s-due
2013,https://www.goodreads.com//book/show/40836561-the-furyck-saga
2014,https://www.goodreads.com//book/show/53098458-the-obsidian-crown-of-the-lost-dominion
2015,https://www.goodreads.com//book/show/35271109-ice-cold
2016,https://www.goodreads.com//book/show/53012026-magic-melody
2017,https://www.goodreads.com//book/show/44442036-the-hadley-academy-for-the-improbably-gifted
2018,https://www.goodreads.com//book/show/40206219-pendomus
2019,https://www.goodreads.com//book/show/51822189-constellation-planet
2020,https://www.goodreads.com//book/show/50779150-from-the-ashes
2021,https://www.goodreads.com//book/show/31332567-throne-of-lies
2022,https://www.goodreads.com//book/show/52724786-starbeam
2023,https://www.goodreads.com//book/show/48612856-killing-a-dead-man
2024,https://www.goodreads.com//book/show/52870185-the-other-magic
2025,https://www.goodreads.com//book/show/51619088-raven-naelo-and-the-artifact-of-the-stolen-souls
2026,https://www.goodreads.com//book/show/48765711-a-knight-in-the-void
2027,https://www.goodreads.com//book/show/49535136-the-empireid
2028,https://www.goodreads.com//book/show/49205728-the-lost-princess-of-aevilen
2029,https://www.goodreads.com//book/show/48730637-moral-compass
2030,https://www.goodreads.com//book/show/43845459-ea-r-th
2031,https://www.goodreads.com//book/show/6.Harry_Potter_and_the_Goblet_of_Fire
2032,https://www.goodreads.com//book/show/42404606-the-good-mage
2033,https://www.goodreads.com//book/show/49887729-hidden-current
2034,https://www.goodreads.com//book/show/42409709-the-alchemist
2035,https://www.goodreads.com//book/show/50646396-la-habitaci-n-de-los-tapices
2036,https://www.goodreads.com//book/show/50700748-through-love-and-sorrow
2037,https://www.goodreads.com//book/show/50171361-dreamland
2038,https://www.goodreads.com//book/show/52540297-the-gift-of-ev-r
2039,https://www.goodreads.com//book/show/48891396-the-dawn-of-unions
2040,https://www.goodreads.com//book/show/52677023-made-of-magic-and-true-grit
2041,https://www.goodreads.com//book/show/52664466-requiem-changing-times
2042,https://www.goodreads.com//book/show/48510054-the-scattered-king
2043,https://www.goodreads.com//book/show/53434833-the-journey-to-the-southern-wastelands
2044,https://www.goodreads.com//book/show/50654312-serpent-s-mark
2045,https://www.goodreads.com//book/show/51774634-akin-minds
2046,https://www.goodreads.com//book/show/36333335-k-the-last-warrior
2047,https://www.goodreads.com//book/show/18215802-1-tower-of-god
2048,https://www.goodreads.com//book/show/53776993-the-league-of-ascenders
2049,https://www.goodreads.com//book/show/48734293-warrior-of-magick
2050,https://www.goodreads.com//book/show/50043307-the-sterling-cone
2051,https://www.goodreads.com//book/show/51471691-pekari---the-azure-fish
2052,https://www.goodreads.com//book/show/54571412-book-of-elansia
2053,https://www.goodreads.com//book/show/54841700-kiss-the-darkness
2054,https://www.goodreads.com//book/show/21155867-mercury-dagger
2055,https://www.goodreads.com//book/show/55125340-defiance
2056,https://www.goodreads.com//book/show/54804308-faraday-s-mirror
2057,https://www.goodreads.com//book/show/55104825-sanctum
2058,https://www.goodreads.com//book/show/54477587-black-halo
2059,https://www.goodreads.com//book/show/55098873-the-fate-of-crowns
2060,https://www.goodreads.com//book/show/29633022-through-the-psyche-of-ambrosia
2061,https://www.goodreads.com//book/show/55174124-nri-kryne
2062,https://www.goodreads.com//book/show/55599833-the-legend-of-eloh
2063,https://www.goodreads.com//book/show/55603151-the-road-of-resistance-part-i
2064,https://www.goodreads.com//book/show/40001830-untoward-awakening
2065,https://www.goodreads.com//book/show/55576159-beyond-the-rift
2066,https://www.goodreads.com//book/show/52832587-2--
2067,https://www.goodreads.com//book/show/49442077-torchlight
2068,https://www.goodreads.com//book/show/54860115-wraithblade
2069,https://www.goodreads.com//book/show/56057045-garrison-hold
2070,https://www.goodreads.com//book/show/42779916-return-of-the-mantra
2071,https://www.goodreads.com//book/show/16130537-the-humans
2072,https://www.goodreads.com//book/show/44140708-daughter-of-the-dragonhunter
2073,https://www.goodreads.com//book/show/56340976-restore-your-dreamland
2074,https://www.goodreads.com//book/show/55436978-landfall
2075,https://www.goodreads.com//book/show/56489473-magic-by-fire
2076,https://www.goodreads.com//book/show/54232359-shadow-of-the-arisen
2077,https://www.goodreads.com//book/show/55929143-the-banner-of-the-broken-orc
2078,https://www.goodreads.com//book/show/56468136-saviour---an-uncommon-tale
2079,https://www.goodreads.com//book/show/43521682-the-bone-ships
2080,https://www.goodreads.com//book/show/56160935-fall-into-darkness
2081,https://www.goodreads.com//book/show/56458415-the-night-s-violin
2082,https://www.goodreads.com//book/show/15845329-kingdoms-will-burn
2083,https://www.goodreads.com//book/show/57013953-unveil-wesley-gorges
2084,https://www.goodreads.com//book/show/55220750-island-girl
2085,https://www.goodreads.com//book/show/56905495-dessa-secrets-of-the-inferno
2086,https://www.goodreads.com//book/show/55777086-horn-horn-cracked
